category,subcategory,name,current_price,raw_price,currency,discount,likes_count,is_new,brand,codCountry,variation_0_color,variation_1_color,id,model,total_prices
jewelry,Montres connectées,Global Version Xiaomi Mi bande 5,42.99,99.99,USD,57,27,False,XIAOMI,"ID,MY,PH,SG,TH,VN",Noir,,1692610,SKUE46513,1160.73
jewelry,Colliers,Collier long pendentif géométrique,17.61,33.55,USD,48,518,False,,"ID,MY,PH,SG,TH,VN",,,1513785,SKUC71348,9121.98
jewelry,Montres connectées,Montre intelligente ECG EKG,66.29,166.14,USD,60,505,False,Bakeey,"ID,MY,PH,SG,TH,VN",Rose,rouge,1409396,SKUA96208,33476.450000000004
jewelry,Colliers,Collier à pampilles blanc,9.99,24.99,USD,60,140,False,,"ID,MY,PH,SG,TH,VN",,,1689722,SKUF37878,1398.6000000000001
jewelry,Boucles d'oreilles,Clips d'oreilles en verre gemme,5.99,10.99,USD,46,107,False,,"ID,MY,PH,SG,TH,VN",,,1674308,SKUE92041,640.9300000000001
jewelry,Boucles d'oreilles,Boucles d'oreilles pendentif pierre de lune,6.99,14.0,USD,50,222,False,,,Silver,,1659984,SKUE74916,1551.78
jewelry,Bracelets,Bracelet multicouche turquoise,9.99,19.99,USD,50,63,False,,"ID,MY,PH,SG,TH,VN",Green,Blue,1694693,SKUF42669,629.37
jewelry,Colliers,Collier écharpe triangle en résine,13.99,29.99,USD,53,51,False,,"ID,MY,PH,SG,TH,VN",,,1713803,SKUF64886,713.49
jewelry,Montres connectées,L7 Montres intelligentes à écran bord à bord,118.77,213.41,USD,44,94,False,Microwear,"ID,MY,PH,SG,TH,VN",,,1464414,SKUB99649,11164.38
jewelry,Colliers,Collier Pendentif Feuille de Bois,15.31,25.99,USD,41,1055,False,,"ID,MY,PH,SG,TH,VN",Comme image,,1326959,SKU958141,16152.050000000001
jewelry,Montres connectées,HD Montre intelligente à écran,329.99,699.99,USD,53,30,False,TICWRIS,"ID,MY,PH,SG,TH,VN",Black,Silver,1623129,SKUE39557,9899.7
jewelry,Boucles d'oreilles,Boucles d'oreilles triangle en pierre du Labrador,9.44,18.94,USD,50,153,False,,"ID,MY,PH,SG,TH,VN",Green,,1659986,SKUE74911,1444.32
jewelry,Bagues,Bague topaze carrée Highland,9.99,0.0,USD,0,92,False,,"ID,MY,PH,SG,TH,VN",argent,,1697500,SKUF42285,919.08
jewelry,Colliers,Collier de pierres précieuses arbre de vie,8.99,16.99,USD,47,54,False,,"ID,MY,PH,SG,TH,VN",,,1708238,SKUF64390,485.46000000000004
jewelry,Montres connectées,Bande d'origine Xiaomi Mi 5,49.99,102.99,USD,52,19,False,XIAOMI,"ID,MY,PH,SG,TH,VN",Noir,,1693840,SKUE46510,949.8100000000001
jewelry,Colliers,Collier boule de verre transparent,7.99,23.99,USD,67,237,False,,"ID,MY,PH,SG,TH,VN",,,1667994,SKUE92262,1893.63
jewelry,Colliers,Collier long de perles de Bouddha fait à la main,9.99,21.99,USD,55,76,False,,"ID,MY,PH,SG,TH,VN",,,1693347,SKUF42621,759.24
jewelry,Boucles d'oreilles,Boucles d'oreilles fleur stéréoscopique ,17.81,29.8,USD,40,127,False,,"ID,MY,PH,SG,TH,VN",Silver,,1646652,SKUE32617,2261.87
jewelry,Montres pour homme,Montre Homme à Cadran Triangle,34.49,91.98,USD,63,20,False,,"ID,MY,PH,SG,TH,VN",Black,White,1695759,SKUF34441,689.8000000000001
jewelry,Bagues,Anneau de minerai de cristal naturel irrégulier,9.99,19.99,USD,50,39,False,,"ID,MY,PH,SG,TH,VN",Silver,Black,1709211,SKUF44540,389.61
jewelry,Colliers,Collier pompon papillon,9.99,32.99,USD,70,54,False,,"ID,MY,PH,SG,TH,VN",Blue,Pink,1689798,SKUF37843,539.46
jewelry,Boucles d'oreilles,Ensemble de boucles d'oreilles pompon Dreamcatcher ,6.81,15.39,USD,56,188,False,,"ID,MY,PH,SG,TH,VN",,,1659990,SKUE74247,1280.28
jewelry,Colliers,Ensemble de collier turquoise,9.99,32.99,USD,70,89,False,,"ID,MY,PH,SG,TH,VN",# 01,# 02,1690096,SKUF37870,889.11
jewelry,Colliers,Collier multicouche chaîne en métal,9.99,32.99,USD,70,41,False,,"ID,MY,PH,SG,TH,VN",Bleu clair,Rose,1702467,SKUF52969,409.59000000000003
jewelry,Montres connectées,Montre intelligente d'activité Fitness Tracker,166.96,318.02,USD,48,387,False,Bakeey,"ID,MY,PH,SG,TH,VN",argent,Noir,1362450,SKUA51107,64613.520000000004
jewelry,Boucles d'oreilles,Boucles d'oreilles irrégulières en pierre naturelle,6.99,19.99,USD,65,29,False,,"ID,MY,PH,SG,TH,VN",vert,,1696446,SKUF42292,202.71
jewelry,Colliers,Collier poisson stéréoscopique,10.99,22.99,USD,52,59,False,,"ID,MY,PH,SG,TH,VN",Bleu,,1694698,SKUF42778,648.41
jewelry,Montres connectées,Moniteur d'activité Affichage des messages Montre intelligente,48.08,91.58,USD,48,314,False,Bakeey,"ID,MY,PH,SG,TH,VN",1,2,1457649,SKUB74729,15097.119999999999
jewelry,Colliers,Collier long de perles de bois de Bouddha,11.99,22.99,USD,48,25,False,,"ID,MY,PH,SG,TH,VN",,,1701792,SKUF52961,299.75
jewelry,Boucles d'oreilles,Colorful Boucles d'oreilles à motif d'oiseaux,9.49,18.49,USD,49,105,False,,"ID,MY,PH,SG,TH,VN",Gold,,1681863,SKUF26133,996.45
jewelry,Bracelets,Bracelet tressé libellule bleue,6.99,15.98,USD,56,38,False,,"ID,MY,PH,SG,TH,VN",Bleu,blanc,1707997,SKUF64496,265.62
jewelry,Boucles d'oreilles,Boucles d'oreilles asymétriques turquoise,10.99,21.99,USD,50,60,False,,"ID,MY,PH,SG,TH,VN",vert,,1696972,SKUF42310,659.4
jewelry,Bracelets,Bracelet multicouche tournesol,6.99,13.98,USD,50,34,False,,"ID,MY,PH,SG,TH,VN",Bleu,blanc,1708019,SKUF64234,237.66
jewelry,Montres connectées,Blood Pressure Smart Bande,32.76,56.99,USD,43,37,False,,"ID,MY,PH,SG,TH,VN",Dark Blue,Black,1659734,SKUE89204,1212.12
jewelry,Bracelets,Bracelet marguerite ethnique ,6.81,15.39,USD,56,108,False,,"ID,MY,PH,SG,TH,VN",White,,1667999,SKUE91693,735.4799999999999
jewelry,Boucles d'oreilles,Boucles d'oreilles en verre métal Colorful,7.99,14.99,USD,47,75,False,,"ID,MY,PH,SG,TH,VN",Silver,,1674305,SKUE83640,599.25
jewelry,Bracelets,Bracelet double marguerite,19.99,39.99,USD,50,113,False,,"ID,MY,PH,SG,TH,VN",Silver,,1667995,SKUE91994,2258.87
jewelry,Colliers,Collier multicouche en mousseline de soie à pompons de perles,15.99,30.99,USD,48,27,False,,"ID,MY,PH,SG,TH,VN",,,1713784,SKUF64889,431.73
jewelry,Colliers,Sautoir Perles en Bois,14.99,28.99,USD,48,14,False,,"ID,MY,PH,SG,TH,VN",Rose rouge,Violet,1690079,SKUF37873,209.86
jewelry,Accessoires des cheveux,Bandeau de broderie bohème,8.99,14.99,USD,40,67,False,,"ID,MY,PH,SG,TH,VN",,,1681419,SKUF16205,602.33
jewelry,Montres pour homme,Petites montres pour hommes à trois aiguilles,12.99,25.98,USD,50,13,False,,"ID,MY,PH,SG,TH,VN",Noir + Rouge,Noir + Bleu,1712835,SKUF56604,168.87
jewelry,Boucles d'oreilles,Boucles d'oreilles Fleurs Datura ,5.99,10.99,USD,46,66,False,,"ID,MY,PH,SG,TH,VN",Silver,Gold,1674307,SKUE92016,395.34000000000003
jewelry,Colliers,Collier hibou carré en verre,10.99,21.99,USD,50,26,False,,"ID,MY,PH,SG,TH,VN",,,1708186,SKUF64388,285.74
jewelry,Boucles d'oreilles,Ensemble de boucles d'oreilles ailes géométriques ,11.54,20.77,USD,44,67,False,,"ID,MY,PH,SG,TH,VN",,,1654135,SKUE74291,773.18
jewelry,Colliers,Collier pompon perlé à la main papillon,12.99,24.99,USD,48,13,False,,"ID,MY,PH,SG,TH,VN",kaki,Bleu clair,1701904,SKUF52963,168.87
jewelry,Montres pour homme,Montre Sports Luminous Hommes,55.99,111.98,USD,50,11,False,,"ID,MY,PH,SG,TH,VN",Blue+Rose Gold,Bleu + Argent,1707658,SKUF46408,615.89
jewelry,Montres pour homme,Montre numérique à la mode,13.32,25.38,USD,48,342,False,,"ID,MY,PH,SG,TH,VN",01,02,1386905,SKUA77709,4555.4400000000005
jewelry,Boucles d'oreilles,Ensemble de boucles d'oreilles pompon Dreamcatcher,7.99,15.81,USD,50,130,False,,"ID,MY,PH,SG,TH,VN",,,1654872,SKUE74357,1038.7
jewelry,Boucles d'oreilles,Boucles d'oreilles papillon asymétrique strass,8.99,16.99,USD,47,78,False,,"ID,MY,PH,SG,TH,VN",Silver,,1675989,SKUF00392,701.22
jewelry,Colliers,Collier pompon en perles de céramique irrégulières,14.99,0.0,USD,0,59,False,,"ID,MY,PH,SG,TH,VN",Red,Green,1679729,SKUF23045,884.41
jewelry,Bracelets pour homme,Bracelet tressé multicouche réglable,11.99,23.98,USD,50,21,False,,"ID,MY,PH,SG,TH,VN",,,1705042,SKUF55402,251.79
jewelry,Colliers,Collier de perles fait main de couleur mélangée,9.99,29.99,USD,67,26,False,,"ID,MY,PH,SG,TH,VN",,,1689864,SKUF37842,259.74
jewelry,Montres pour homme,Montre intelligente à écran tactile multifonction,37.49,99.99,USD,63,7,False,,"ID,MY,PH,SG,TH,VN",Noir,rouge,1696153,SKUF35244,262.43
jewelry,Colliers,Collier de perles en bois,9.99,24.99,USD,60,33,False,,"ID,MY,PH,SG,TH,VN",Bleu,,1689724,SKUF37875,329.67
jewelry,Boucles d'oreilles,Boucles d'oreilles tournesol en métal sculpté,10.99,21.99,USD,50,28,False,,"ID,MY,PH,SG,TH,VN",Bleu,,1703968,SKUF57440,307.72
jewelry,Bracelets,Bracelet multicouche en perles de cristal,13.99,0.0,USD,0,33,False,,"ID,MY,PH,SG,TH,VN",Bleu,café,1698071,SKUF37833,461.67
jewelry,Bagues pour homme,Bague en forme de balle de roulette,10.99,21.98,USD,50,13,False,,"ID,MY,PH,SG,TH,VN",Gold,,1709962,SKUE52045,142.87
jewelry,Colliers,Collier pompon dégradé bohème,19.99,42.99,USD,54,26,False,,"ID,MY,PH,SG,TH,VN",,,1689846,SKUF37837,519.74
jewelry,Boucles d'oreilles,Crochet d'oreille papillon zircon,13.99,0.0,USD,0,50,False,,"ID,MY,PH,SG,TH,VN",Or,,1686902,SKUF31982,699.5
jewelry,Accessoires des cheveux,Barrette à cheveux sexy en métal à queue-de-cheval,9.59,19.87,USD,52,723,False,,"ID,MY,PH,SG,TH,VN",Pistolet Noir,Or rose,1289092,SKU889416,6933.57
jewelry,Bracelets pour homme,Bracelet Ethnic Dragon Men,17.61,33.54,USD,48,111,False,,"ID,MY,PH,SG,TH,VN",marron,,1403055,SKUB02232,1954.71
jewelry,Bagues pour homme,Anneaux de chaîne rotatifs en acier au titane ,8.52,17.87,USD,52,160,False,,"ID,MY,PH,SG,TH,VN",Bleu,Noir,1462861,SKUB68885,1363.1999999999998
jewelry,Montres pour homme,POLOBOSS Montre mécanique à dragon décoratif,68.43,162.14,USD,58,652,False,,"ID,MY,PH,SG,TH,VN",#1,#2,1204171,SKU702229,44616.36000000001
jewelry,Boucles d'oreilles,Boucles d'oreilles géométriques Swan turquoise ,8.39,16.86,USD,50,35,False,,"ID,MY,PH,SG,TH,VN",Silver,,1659981,SKUE74919,293.65000000000003
jewelry,Colliers,Collier long pendentif multi-couches bohème,7.5,16.69,USD,55,280,False,,"ID,MY,PH,SG,TH,VN",d&#39;or,,1494026,SKUC32891,2100.0
jewelry,Bracelets,Bracelet bohémien de perles turquoise,11.73,20.68,USD,43,588,False,,"ID,MY,PH,SG,TH,VN",Coloré,,1255134,SKU850648,6897.240000000001
jewelry,Montres pour homme,OULM Montre avec quartz pour homme,33.65,61.64,USD,45,930,False,OULM,"ID,MY,PH,SG,TH,VN",Jaune,Noir,1092646,SKU497155,31294.5
jewelry,Montres pour homme,Montre punk à bracelet multicouche en cuir,19.75,36.88,USD,46,586,False,,"ID,MY,PH,SG,TH,VN",marron,,1317749,SKU963959,11573.5
jewelry,Colliers,Collier ethnique en bois d'ébène,13.32,25.39,USD,48,272,False,,"ID,MY,PH,SG,TH,VN",Noir,,1419844,SKUB24144,3623.04
jewelry,Bracelets pour homme,Bracelet de prière bouddhiste tibétain,9.59,19.47,USD,51,951,False,,"ID,MY,PH,SG,TH,VN",,,977214,SKU220019,9120.09
jewelry,Bracelets,Bracelet Perles en Céramique Poissons Métalliques,12.99,0.0,USD,0,23,False,,"ID,MY,PH,SG,TH,VN",Red,Yellow,1679902,SKUF23479,298.77
